YEAR,MONTH,DAY_OF_MONTH,CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,DEP_DEL15,ARR_DEL15,DELAY
2007,1,20,B6,AUS,"Austin, TX",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BNA,"Nashville, TN",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BNA,"Nashville, TN",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BNA,"Nashville, TN",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",AUS,"Austin, TX",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",CMH,"Columbus, OH",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",DEN,"Denver, CO",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",,,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",LAS,"Las Vegas, NV",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",LGB,"Long Beach, CA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",LGB,"Long Beach, CA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PHX,"Phoenix, AZ",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PIT,"Pittsburgh, PA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",PIT,"Pittsburgh, PA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",RDU,"Raleigh/Durham, NC",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",RIC,"Richmond, VA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",RIC,"Richmond, VA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",RSW,"Fort Myers, FL",1,1,TRUE
2007,1,20,B6,BOS,"Boston, MA",RSW,"Fort Myers, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",RSW,"Fort Myers, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",SEA,"Seattle, WA",1,0,TRUE
2007,1,20,B6,BOS,"Boston, MA",SJC,"San Jose, CA",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",SJU,"San Juan, PR",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",TPA,"Tampa, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",TPA,"Tampa, FL",0,0,FALSE
2007,1,20,B6,BOS,"Boston, MA",TPA,"Tampa, FL",0,0,FALSE
2007,1,20,B6,BQN,"Aguadilla, PR",JFK,"New York, NY",0,1,TRUE
2007,1,20,B6,BQN,"Aguadilla, PR",MCO,"Orlando, FL",1,0,TRUE
2007,1,20,B6,BTV,"Burlington, VT",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BTV,"Burlington, VT",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BTV,"Burlington, VT",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BTV,"Burlington, VT",JFK,"New York, NY",1,0,TRUE
2007,1,20,B6,BUF,"Buffalo, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,BUF,"Buffalo, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,BUF,"Buffalo, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BUF,"Buffalo, NY",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BUR,"Burbank, CA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,BUR,"Burbank, CA",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,BUR,"Burbank, CA",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CLT,"Charlotte, NC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CLT,"Charlotte, NC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CLT,"Charlotte, NC",JFK,"New York, NY",0,1,TRUE
2007,1,20,B6,CLT,"Charlotte, NC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CMH,"Columbus, OH",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,CMH,"Columbus, OH",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CMH,"Columbus, OH",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CMH,"Columbus, OH",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,CMH,"Columbus, OH",JFK,"New York, NY",1,0,TRUE
2007,1,20,B6,DEN,"Denver, CO",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,DEN,"Denver, CO",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,DEN,"Denver, CO",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",1,1,TRUE
2007,1,20,B6,EWR,"Newark, NJ",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,EWR,"Newark, NJ",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,EWR,"Newark, NJ",MCO,"Orlando, FL",1,0,TRUE
2007,1,20,B6,EWR,"Newark, NJ",MCO,"Orlando, FL",1,1,TRUE
2007,1,20,B6,EWR,"Newark, NJ",PBI,"West Palm Beach/Palm Beach, FL",1,1,TRUE
2007,1,20,B6,EWR,"Newark, NJ",RSW,"Fort Myers, FL",0,0,FALSE
2007,1,20,B6,EWR,"Newark, NJ",TPA,"Tampa, FL",1,1,TRUE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",EWR,"Newark, NJ",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",EWR,"Newark, NJ",1,1,TRUE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",EWR,"Newark, NJ",1,1,TRUE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",IAD,"Washington, DC",1,1,TRUE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",LGB,"Long Beach, CA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",SWF,"Newburgh/Poughkeepsie, NY",0,0,FALSE
2007,1,20,B6,FLL,"Fort Lauderdale, FL",SWF,"Newburgh/Poughkeepsie, NY",0,0,FALSE
2007,1,20,B6,HOU,"Houston, TX",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,HOU,"Houston, TX",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",BOS,"Boston, MA",1,1,TRUE
2007,1,20,B6,IAD,"Washington, DC",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",LAS,"Las Vegas, NV",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",LGB,"Long Beach, CA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",LGB,"Long Beach, CA",1,1,TRUE
2007,1,20,B6,IAD,"Washington, DC",LGB,"Long Beach, CA",0,1,TRUE
2007,1,20,B6,IAD,"Washington, DC",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,IAD,"Washington, DC",SAN,"San Diego, CA",0,0,FALSE
2007,1,20,B6,JAX,"Jacksonville, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,JAX,"Jacksonville, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,JAX,"Jacksonville, FL",JFK,"New York, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",AUS,"Austin, TX",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",AUS,"Austin, TX",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BNA,"Nashville, TN",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BNA,"Nashville, TN",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BNA,"Nashville, TN",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BOS,"Boston, MA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BQN,"Aguadilla, PR",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BTV,"Burlington, VT",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BTV,"Burlington, VT",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BTV,"Burlington, VT",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BTV,"Burlington, VT",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BUF,"Buffalo, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BUR,"Burbank, CA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",BUR,"Burbank, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",BUR,"Burbank, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",CLT,"Charlotte, NC",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",CLT,"Charlotte, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",CLT,"Charlotte, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",CLT,"Charlotte, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",CMH,"Columbus, OH",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",CMH,"Columbus, OH",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",CMH,"Columbus, OH",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",DEN,"Denver, CO",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",DEN,"Denver, CO",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",HOU,"Houston, TX",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",HOU,"Houston, TX",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",JAX,"Jacksonville, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",JAX,"Jacksonville, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",LAS,"Las Vegas, NV",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LAS,"Las Vegas, NV",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LAS,"Las Vegas, NV",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LGB,"Long Beach, CA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LGB,"Long Beach, CA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LGB,"Long Beach, CA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",LGB,"Long Beach, CA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",MCO,"Orlando, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",MSY,"New Orleans, LA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",MSY,"New Orleans, LA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",OAK,"Oakland, CA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",OAK,"Oakland, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",ONT,"Ontario, CA",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",ORD,"Chicago, IL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ORD,"Chicago, IL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ORD,"Chicago, IL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ORD,"Chicago, IL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PDX,"Portland, OR",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",PHX,"Phoenix, AZ",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PHX,"Phoenix, AZ",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PIT,"Pittsburgh, PA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",PIT,"Pittsburgh, PA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",PIT,"Pittsburgh, PA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PSE,"Ponce, PR",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",PWM,"Portland, ME",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",PWM,"Portland, ME",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",PWM,"Portland, ME",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",RIC,"Richmond, VA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",RIC,"Richmond, VA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RIC,"Richmond, VA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",ROC,"Rochester, NY",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ROC,"Rochester, NY",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ROC,"Rochester, NY",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",ROC,"Rochester, NY",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",RSW,"Fort Myers, FL",1,0,TRUE
2007,1,20,B6,JFK,"New York, NY",SAN,"San Diego, CA",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SAN,"San Diego, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",SEA,"Seattle, WA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SJC,"San Jose, CA",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SJU,"San Juan, PR",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SJU,"San Juan, PR",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SJU,"San Juan, PR",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SLC,"Salt Lake City, UT",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",SMF,"Sacramento, CA",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",SRQ,"Sarasota/Bradenton, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SYR,"Syracuse, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",SYR,"Syracuse, NY",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",SYR,"Syracuse, NY",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",SYR,"Syracuse, NY",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",0,0,FALSE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",1,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TPA,"Tampa, FL",0,1,TRUE
2007,1,20,B6,JFK,"New York, NY",TUS,"Tucson, AZ",0,1,TRUE
2007,1,20,B6,LAS,"Las Vegas, NV",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,LAS,"Las Vegas, NV",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,LAS,"Las Vegas, NV",JFK,"New York, NY",1,0,TRUE
2007,1,20,B6,LAS,"Las Vegas, NV",JFK,"New York, NY",1,0,TRUE
2007,1,20,B6,LAS,"Las Vegas, NV",JFK,"New York, NY",1,1,TRUE
2007,1,20,B6,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",1,0,TRUE
2007,1,20,B6,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",0,0,FALSE
2007,1,20,B6,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",0,1,TRUE
2007,1,20,B6,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",0,1,TRUE
2007,1,20,B6,LGA,"New York, NY",MCO,"Orlando, FL",0,0,FALSE
2007,1,20,B6,LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1,0,TRUE
2007,1,20,B6,LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",0,0,FALSE
2007,1,20,B6,LGB,"Long Beach, CA",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,LGB,"Long Beach, CA",BOS,"Boston, MA",0,0,FALSE
2007,1,20,B6,LGB,"Long Beach, CA",FLL,"Fort Lauderdale, FL",0,0,FALSE
2007,1,20,B6,LGB,"Long Beach, CA",IAD,"Washington, DC",0,0,FALSE
2007,1,20,B6,LGB,"Long Beach, CA",IAD,"Washington, DC",0,0,FALSE
